
time,foot
48.61339,Right,
49.05894,Left,
49.573,Right,
49.77626,Left,
50.00609,Right,
50.16216,Left,
50.32684,Right,
50.39206,Left,
50.55919,Right,
50.63504,Left,
50.78834,Right,
50.87602,Left,
51.02465,Right,
51.08993,Left,
51.28128,Right,
51.31009,Left,
51.47374,Right,
51.53755,Left,
51.73375,Left,
51.73375,Right,
51.91758,Right,
52.11987,Right,
52.21368,Left,
52.76501,Right,
53.17626,Left,

time,foot
1.531277,Left,
2.11946,Right,
2.809533,Left,
3.390483,Right,
4.315778,Left,
4.960196,Right,
5.718654,Left,
6.504656,Right,
38.05118,Right,
38.98922,Left,
39.96513,Right,
40.91404,Left,
41.59476,Right,
42.33499,Left,
43.16646,Right,
43.84476,Left,
44.56205,Right,
52.32667,Right,
54.2337,Right,
55.29529,Left,
61.84028,Left,
62.52795,Right,
63.35028,Left,
64.20876,Right,
64.87646,Left,
65.61475,Right,
66.2686,Left,
66.92929,Right,

time,foot
0.8577621,Right,
1.374026,Left,
1.89748,Right,
2.416156,Left,
2.933336,Right,
3.450807,Left,
3.918185,Right,
4.47337,Left,
4.943271,Right,
5.501182,Left,
6.008148,Right,
6.466641,Left,
7.012208,Right,
7.50771,Left,
8.064608,Right,
8.531263,Left,
9.107121,Right,
9.60014,Left,
10.12554,Right,
10.59858,Left,
10.99557,Right,
11.45508,Left,
11.82374,Right,
12.30724,Left,
12.75737,Right,
13.16696,Left,
13.71546,Right,
14.29862,Left,
14.77978,Right,
15.28555,Left,
15.83919,Right,
16.35203,Left,
16.86768,Right,
17.41335,Left,
17.96276,Right,
18.48013,Left,
18.98754,Right,
19.54781,Left,
20.10576,Right,
20.64596,Left,
21.15628,Right,
21.68337,Left,
22.16917,Right,
22.65255,Left,
23.16099,Right,
23.69153,Left,
24.17728,Right,
24.68604,Left,
25.22517,Right,
25.738,Left,
26.25177,Right,
26.72409,Left,
27.24146,Right,
27.70582,Left,
28.12066,Right,
28.63304,Left,
29.03552,Right,
29.46508,Left,
29.88444,Right,
30.35489,Left,
30.81553,Right,
31.3045,Left,
31.84212,Right,
32.27634,Left,
32.66383,Right,
33.07256,Left,
33.38276,Right,
33.75315,Left,
34.02859,Right,
34.35178,Left,
34.65447,Right,
34.91693,Left,
35.1126,Right,
35.23926,Left,
35.42041,Right,
35.50102,Left,
35.68053,Right,
35.75503,Left,
35.90078,Right,
35.97255,Left,
36.10448,Right,
36.18629,Left,
36.31835,Right,
36.40007,Left,
36.50468,Right,
36.5471,Left,
36.67436,Right,
36.73758,Left,
36.87029,Right,
36.92152,Left,
37.00041,Right,
37.11268,Left,
37.21825,Right,
37.29158,Left,
37.40105,Right,
37.47785,Left,
37.5624,Right,
37.64723,Left,
37.75822,Right,
37.83577,Left,
37.92117,Right,
37.9981,Left,
38.11656,Right,
38.16699,Left,
38.28614,Right,
38.37054,Left,
38.48687,Right,
38.54324,Left,
38.67184,Right,
38.75401,Left,
38.87367,Right,
38.95219,Left,
39.03654,Right,
39.12379,Left,
39.25262,Right,
39.31627,Left,
39.48322,Right,
39.51198,Left,
39.58715,Right,
39.69069,Left,
40.82027,Left,
40.91485,Right,
41.43998,Left,
41.58171,Right,

time,foot
0.1299686,Right,
0.6173039,Left,
1.115115,Right,
1.618281,Left,
2.154586,Right,
2.668924,Left,
3.212498,Right,
3.72092,Left,
4.229566,Right,
4.749012,Left,
5.217431,Right,
5.735702,Left,
6.176842,Right,
6.720701,Left,
7.167238,Right,
7.775264,Left,
8.260837,Right,
8.809496,Left,
9.31364,Right,
9.802029,Left,
10.34627,Right,
10.84489,Left,
11.3283,Right,
11.81308,Left,
12.32866,Right,
12.78397,Left,
13.27922,Right,
13.69878,Left,
14.23781,Right,
14.71945,Left,
15.24848,Right,
15.76094,Left,
16.27593,Right,
16.77571,Left,
17.33405,Right,
17.85752,Left,
18.39819,Right,
18.91,Left,
19.44774,Right,
19.98428,Left,
20.5004,Right,
21.04269,Left,
21.50826,Right,
22.04116,Left,
22.50523,Right,
23.03989,Left,
23.57616,Right,
24.13893,Left,
24.6765,Right,
25.23586,Left,
25.78924,Right,
26.33893,Left,
26.85848,Right,
27.37898,Left,
27.8195,Right,
28.33758,Left,
28.85573,Right,
29.37182,Left,
29.85241,Right,
30.38562,Left,
31.13578,Right,
47.39915,Right,
48.39114,Left,
49.15141,Right,
49.70892,Left,
50.35803,Right,
78.55349,Right,
78.75926,Left,
78.89892,Right,
79.02246,Left,
79.09052,Right,
79.24271,Left,
79.33626,Right,
79.47385,Left,
79.53893,Right,
79.68858,Left,
79.77681,Right,
79.89348,Left,
79.99172,Right,
80.10861,Left,
80.23738,Right,
80.29662,Left,
80.47813,Right,
80.61515,Left,
81.99492,Right,
82.60741,Left,

time,foot
0.01808529,Left,
0.560993,Right,
1.060228,Left,
1.537521,Right,
2.048122,Left,
2.484845,Right,
2.955039,Left,
3.381737,Right,
3.926352,Left,
4.385371,Right,
4.879012,Left,
5.368015,Right,
5.851365,Left,
6.328459,Right,
6.806097,Left,
7.260227,Right,
7.724761,Left,
8.229244,Right,
8.700366,Left,
9.18883,Right,
9.709834,Left,
10.1811,Right,
10.66268,Left,
11.1482,Right,
11.64964,Left,
12.11922,Right,
12.63153,Left,
13.11351,Right,
13.59458,Left,
14.05624,Right,
14.54655,Left,
14.98778,Right,
15.46949,Left,
15.95124,Right,
16.45605,Left,
16.89308,Right,
17.40926,Left,
17.8819,Right,
18.36877,Left,
18.81096,Right,
19.28912,Left,
19.72995,Right,
20.21919,Left,
20.64993,Right,
21.14771,Left,
21.59254,Right,
22.05928,Left,
22.5164,Right,
23.04416,Left,
23.4734,Right,
23.97174,Left,
24.44924,Right,
24.94319,Left,
25.43089,Right,
25.93004,Left,
26.41273,Right,
26.93935,Left,
27.40054,Right,
27.88748,Left,
28.34021,Right,
28.87751,Left,
29.33999,Right,
29.8896,Left,
30.33276,Right,
30.84503,Left,
31.34914,Right,
31.87174,Left,
32.3098,Right,
32.85239,Left,
33.28448,Right,
33.75066,Left,
34.24466,Right,
34.68832,Left,
35.15017,Right,
35.62316,Left,
36.062,Right,
36.52703,Left,
36.99758,Right,
37.44564,Left,
37.88863,Right,
38.37905,Left,
38.83328,Right,
39.32214,Left,
39.82419,Right,
40.3115,Left,
40.74123,Right,
41.24722,Left,
41.6965,Right,
42.19736,Left,
42.66481,Right,
43.13706,Left,
43.56588,Right,
44.06444,Left,
44.53224,Right,
44.99172,Left,
45.45314,Right,
45.9417,Left,
46.42757,Right,
46.88783,Left,
47.35621,Right,
47.87777,Left,
48.3266,Right,
48.80643,Left,
49.29096,Right,
49.75179,Left,
50.24276,Right,
50.70355,Left,
51.22432,Right,
51.66129,Left,
52.1611,Right,
52.61809,Left,
53.10492,Right,
53.58872,Left,
54.07737,Right,

time,foot
0.3003038,Right,
0.7289913,Left,
1.133433,Right,
1.619625,Left,
2.022838,Right,
2.503832,Left,
2.928004,Right,
3.391837,Left,
3.851073,Right,
4.314967,Left,
4.771762,Right,
5.242085,Left,
5.715099,Right,
6.181124,Left,
6.652607,Right,
7.089894,Left,
7.567631,Right,
8.03458,Left,
8.467788,Right,
8.973355,Left,
9.44415,Right,
9.899032,Left,
10.3751,Right,
10.84517,Left,
11.32287,Right,
11.76754,Left,
12.25128,Right,
12.72033,Left,
13.14223,Right,
13.63414,Left,
14.09695,Right,
14.56339,Left,
14.99672,Right,
15.43818,Left,
15.92868,Right,
16.38925,Left,
16.88481,Right,
17.34589,Left,
17.80989,Right,
18.27881,Left,
18.72085,Right,
19.22043,Left,
19.66373,Right,
20.11019,Left,
20.58982,Right,
21.01725,Left,
21.48614,Right,
21.95059,Left,
22.38657,Right,
22.86116,Left,
23.28631,Right,
23.76119,Left,
24.20311,Right,
24.67291,Left,
25.13476,Right,
25.58239,Left,
26.03214,Right,
26.54556,Left,
27.04382,Right,
27.49423,Left,
27.94612,Right,
28.39446,Left,
28.88725,Right,
29.37785,Left,
29.80962,Right,
30.30926,Left,
30.72908,Right,
31.21642,Left,
31.67634,Right,
32.14783,Left,
32.54978,Right,
33.01868,Left,
33.45536,Right,
33.90152,Left,
34.36301,Right,
34.81504,Left,
35.26625,Right,
35.69758,Left,
36.13758,Right,
36.61656,Left,
37.05663,Right,
37.53462,Left,
37.97068,Right,
38.40858,Left,
38.84714,Right,
39.25746,Left,
39.65908,Right,
40.10349,Left,
40.52287,Right,
40.93222,Left,
41.35229,Right,
41.75764,Left,
42.17385,Right,
42.57737,Left,
42.97679,Right,
43.3786,Left,
43.79001,Right,
44.19806,Left,
44.63594,Right,
45.03464,Left,
45.46612,Right,
45.87278,Left,
46.32465,Right,
46.72969,Left,
47.16218,Right,
47.64131,Left,
48.04237,Right,
48.5193,Left,
48.93446,Right,
49.44093,Left,
49.84881,Right,
50.31802,Left,
50.71054,Right,
51.12914,Left,
51.54404,Right,
51.99576,Left,

time,foot
0.4227724,Right,
1.030069,Left,
1.645027,Right,
2.385945,Left,
2.798602,Right,
3.492535,Left,
4.101233,Right,
4.516959,Left,
4.983158,Right,
5.434994,Left,
5.855318,Right,
6.315571,Left,
6.787159,Right,
7.213277,Left,
7.725647,Right,
8.116734,Left,
8.453264,Right,
8.808264,Left,
9.270364,Right,
9.633788,Left,
10.06458,Right,
10.36848,Left,
11.01412,Right,
11.41001,Left,
11.8055,Right,
12.14649,Left,
12.46434,Right,
12.75336,Left,
12.98337,Right,
25.52147,Left,
26.16243,Right,
26.49717,Left,
26.96213,Right,
27.16969,Left,
27.61472,Right,
27.87733,Left,
28.32417,Right,
28.47303,Left,
29.20826,Left,
29.62477,Right,
29.88098,Left,
30.49297,Right,
30.63048,Left,
31.05911,Right,
31.32777,Left,
31.6889,Right,
31.94784,Left,
32.32419,Right,
32.54237,Left,
32.97179,Right,
33.18564,Left,
33.73277,Right,
33.98103,Left,
34.16824,Right,
34.45875,Left,
34.72279,Right,
34.93711,Left,
35.12486,Right,
35.28398,Left,
35.4911,Right,
35.65634,Left,
35.98178,Right,
36.12753,Left,
36.44991,Right,
36.73836,Left,
36.9048,Right,
37.04683,Left,
37.27724,Right,
37.43071,Left,
37.57759,Right,
37.73164,Left,
38.17769,Right,
38.3438,Left,
38.63956,Right,
38.83027,Left,
39.04655,Right,
39.2304,Left,
39.41164,Right,
39.61528,Left,
39.78148,Right,
39.91135,Left,
40.04062,Right,
40.15933,Left,
40.30268,Right,
40.40405,Left,
40.55806,Right,
40.59418,Left,
40.73706,Right,
40.86796,Left,
41.05298,Left,
41.15949,Right,
41.33489,Left,
41.44597,Right,
41.56963,Left,
41.72744,Right,
41.84345,Left,
41.99285,Right,
42.04744,Left,
42.30589,Left,
42.496,Right,
42.65633,Left,
42.77005,Right,
42.87582,Left,
43.01241,Right,
43.12433,Left,
43.3211,Left,
43.33767,Right,
43.60424,Left,
43.60424,Right,
43.79321,Left,
43.91856,Right,
44.05484,Left,
44.19949,Right,
44.32202,Left,
44.46103,Right,
44.51448,Left,
44.68945,Right,
44.79035,Left,
44.97741,Right,
45.02664,Left,
45.20951,Left,
45.27735,Right,
45.45912,Left,

time,foot
1.488261,Right,
2.446246,Left,
3.41545,Right,
6.929077,Right,
7.513565,Left,
8.27344,Right,
9.104996,Left,
9.831922,Right,
11.30477,Left,
13.60945,Right,
14.69068,Left,
15.33191,Right,
16.02069,Left,
16.82705,Right,
17.6182,Left,
18.91717,Right,
19.49567,Left,
19.96067,Right,
20.13254,Left,
20.44297,Right,
20.56108,Left,
20.73219,Right,
20.85678,Left,
21.09638,Right,
21.19955,Left,
21.36104,Right,
21.48057,Left,
21.63885,Right,
21.76337,Left,
21.90779,Right,
21.99962,Left,
22.17518,Right,
22.30097,Left,
22.4596,Right,
22.55802,Left,
22.68855,Right,
22.80098,Left,
22.94454,Right,
23.06488,Left,
23.21467,Right,
23.30389,Left,
23.46101,Right,
23.5781,Left,
23.75588,Right,
23.89081,Left,
24.07226,Right,
24.13715,Left,
24.39353,Left,
24.39353,Right,
24.60615,Right,
24.6958,Left,
24.88916,Right,
24.96306,Left,
25.15543,Right,
25.24144,Left,
25.42871,Right,
25.52853,Left,
25.67015,Right,
25.76078,Left,
25.93278,Right,
26.04217,Left,
26.20254,Right,
26.29227,Left,
26.4548,Right,
26.54607,Left,
26.75392,Right,
26.82532,Left,
27.04168,Right,
27.15448,Left,
27.33026,Right,
27.46358,Left,
27.62919,Right,
27.72144,Left,
27.92889,Right,
28.02472,Left,
28.20696,Right,
28.28189,Left,
28.49748,Right,
28.59304,Left,
28.77366,Right,
28.86587,Left,
29.04436,Right,
29.13115,Left,
29.30374,Right,
29.39295,Left,
29.61338,Right,
29.70283,Left,
29.87147,Right,
29.99096,Left,
30.19272,Right,
30.30405,Left,
30.49862,Right,
30.56814,Left,
30.83099,Right,
30.88269,Left,
31.12069,Right,
31.24435,Left,
31.43172,Right,
31.53629,Left,
31.65632,Right,
31.78401,Left,
31.94652,Right,
32.03979,Left,
32.25787,Right,
32.34156,Left,
32.55168,Right,
32.58158,Left,
32.87695,Right,
32.90357,Left,
33.10969,Right,
33.19997,Left,
33.3944,Right,
33.44606,Left,
33.68214,Right,
33.7604,Left,
34.04632,Left,
34.23731,Right,
34.39947,Left,
34.6053,Right,
34.73405,Left,
34.91373,Right,
35.03816,Left,
35.23559,Right,
35.31379,Left,
35.60936,Left,
35.60936,Right,
36.7239,Right,
36.90345,Left,

time,foot
2.33459,Right,
2.790229,Left,
3.268131,Right,
3.908109,Left,
4.412343,Right,
4.931991,Left,
5.482124,Right,
6.064445,Left,
6.565311,Right,
7.159486,Left,
7.640902,Right,
8.222611,Left,
9.108381,Right,
9.6464,Left,
10.13274,Right,
10.71693,Left,
11.24001,Right,
11.77242,Left,
12.30839,Right,
12.81114,Left,
13.23137,Right,
13.81184,Left,
14.38776,Right,
15.00469,Left,
15.49813,Right,
17.10058,Left,
17.63313,Left,
18.16464,Right,
18.60144,Left,
19.02393,Right,
19.36884,Left,
19.77766,Right,
20.0764,Left,
20.28299,Right,
20.39964,Left,
20.62576,Right,
20.6996,Left,
20.90339,Right,
20.91995,Left,
21.05931,Right,
21.15827,Left,
21.30111,Right,
21.34526,Left,
21.50508,Right,
21.56831,Left,
21.73654,Right,
21.79608,Left,
21.98756,Right,
22.00346,Left,
22.21877,Right,
22.23533,Left,
22.42482,Right,
22.47483,Left,
22.62517,Right,
22.68272,Left,
22.8473,Right,
22.89487,Left,
23.07854,Right,
23.15952,Left,
23.31894,Right,
23.33517,Left,
23.52772,Right,
23.58094,Left,
23.7448,Right,
23.76136,Left,
23.9442,Right,
23.99396,Left,
24.12004,Right,
24.22446,Left,
24.35846,Right,
24.44136,Left,
24.61666,Right,
24.63355,Left,
24.81322,Right,
24.87228,Left,
25.05171,Right,
25.09161,Left,
25.28082,Right,
25.33172,Left,
25.52194,Right,
25.56476,Left,
25.78663,Right,
25.8107,Left,
25.99382,Right,
26.04206,Left,
26.24159,Right,
26.25816,Left,
26.4515,Right,
26.49798,Left,
26.70888,Left,
26.70888,Right,
26.92629,Right,
26.95673,Left,
27.12466,Right,
27.20367,Left,
27.36039,Right,
27.38786,Left,
27.60496,Right,
27.63095,Left,
27.7937,Right,
27.85081,Left,
28.04475,Right,
28.07496,Left,
28.24877,Right,
28.30148,Left,
28.51082,Right,
28.54802,Left,
28.72145,Right,
28.75459,Left,
28.94537,Right,
28.99013,Left,
29.18193,Right,
29.22694,Left,
29.37927,Right,
29.44253,Left,
29.62677,Right,
29.65998,Left,
29.88112,Right,
29.89812,Left,
30.10422,Right,
30.13739,Left,
30.32812,Right,
30.37906,Left,
30.57162,Right,
30.58819,Left,
30.78014,Right,
30.80238,Left,
31.02961,Right,
31.04618,Left,

time,foot
0.5426957,Right,
0.6698043,Left,
0.8750833,Right,
0.9570605,Left,
1.177511,Right,
1.273937,Left,
1.474527,Right,
1.561211,Left,
1.744206,Right,
1.812795,Left,
2.004391,Right,
2.061313,Left,
2.241199,Right,
2.300824,Left,
2.486506,Right,
2.542073,Left,
2.712299,Right,
2.801177,Left,
2.969438,Right,
3.061908,Left,
3.237696,Right,
3.314142,Left,
3.481112,Right,
3.557806,Left,
3.708896,Right,
3.857672,Left,
3.989996,Right,
4.006565,Left,
4.233474,Right,
4.25837,Left,
4.467133,Right,
4.546645,Left,
4.708528,Right,
4.77837,Left,
4.9388,Right,
5.005582,Left,
5.169894,Right,
5.227378,Left,
5.399878,Right,
5.432936,Left,
5.626605,Right,
5.661655,Left,
5.832752,Right,
5.879997,Left,
6.081181,Right,
6.149462,Left,
6.307074,Right,
6.350981,Left,
6.525254,Left,
6.525254,Right,
6.720425,Right,
6.800222,Left,
6.958476,Right,
7.040806,Left,
7.183732,Right,
7.289938,Left,
7.470147,Right,
7.53895,Left,
7.73098,Right,
7.775373,Left,
7.954992,Right,
8.023872,Left,
8.193798,Right,
8.242338,Left,
8.455308,Right,
8.475724,Left,
8.661667,Right,
8.795681,Left,
8.889701,Right,
9.003129,Left,
9.120657,Right,
9.248364,Left,
9.397151,Right,
9.467483,Left,
9.615743,Right,
9.695251,Left,
9.854316,Right,
9.939137,Left,
10.1054,Right,
10.17315,Left,
10.35646,Right,
10.40271,Left,
10.59209,Right,
10.66259,Left,
10.87527,Right,
10.89183,Left,
11.08721,Right,
11.16123,Left,
11.3098,Right,
11.41668,Left,
11.57124,Right,
11.623,Left,
11.82069,Right,
11.87577,Left,
12.08588,Right,
12.11817,Left,
12.32466,Right,
12.35732,Left,
12.5578,Right,
12.61806,Left,
12.81018,Right,
12.86689,Left,
13.03344,Right,
13.08844,Left,
13.28706,Right,
13.37356,Left,
13.52206,Right,
13.59124,Left,
13.77848,Right,
13.8271,Left,
14.03106,Right,
14.04763,Left,
14.2397,Right,
14.31752,Left,
14.491,Right,
14.5173,Left,
14.70272,Right,
14.79395,Left,
14.96163,Right,
15.05502,Left,
15.25527,Right,
15.34097,Left,
15.80979,Right,
15.84764,Left,
16.06756,Right,
16.11954,Left,
16.32903,Right,
16.40536,Left,
16.60191,Right,
16.63333,Left,
16.90352,Right,
16.95219,Left,
17.49062,Left,
17.99471,Right,
18.13059,Left,
19.59596,Right,
19.70942,Left,
19.97701,Right,

time,foot
7.130874,Right,
7.309109,Left,
7.5074,Right,
7.590025,Left,
7.734315,Right,
7.820618,Left,
7.991561,Right,
8.012826,Left,
8.203334,Right,
8.244983,Left,
8.398436,Right,
8.464592,Left,
8.638607,Right,
8.662194,Left,
8.835704,Right,
8.858143,Left,
9.065431,Right,
9.093518,Left,
9.269199,Right,
9.294105,Left,
9.50773,Right,
9.534986,Left,
9.703318,Right,
9.77496,Left,
9.914326,Right,
9.99776,Left,
10.16585,Right,
10.21556,Left,
10.44356,Left,
10.44356,Right,
10.60538,Right,
10.69476,Left,
10.84765,Right,
10.89735,Left,
11.07102,Right,
11.08758,Left,
11.32309,Right,
11.33966,Left,
11.5385,Right,
11.59341,Left,
11.76036,Right,
11.80911,Left,
12.02514,Right,
12.04171,Left,
12.23715,Right,
12.2537,Left,
12.48524,Right,
12.51154,Left,
12.7238,Right,
12.75306,Left,
12.91932,Right,
12.98834,Left,
13.16259,Right,
13.18937,Left,
13.38607,Right,
13.49188,Left,
13.60845,Right,
13.71434,Left,
13.90255,Right,
13.93711,Left,
14.11745,Right,
14.17991,Left,
14.35263,Right,
14.44603,Left,
14.59761,Right,
14.66885,Left,
14.85516,Right,
14.92683,Left,
15.09931,Right,
15.20346,Left,
15.35956,Right,
15.39341,Left,
15.56405,Right,
15.64292,Left,
15.78036,Right,
15.90961,Left,
16.05292,Right,
16.11116,Left,
16.2923,Right,
16.33713,Left,
16.52843,Right,
16.57661,Left,
16.7813,Right,
16.79785,Left,
16.98919,Right,
17.04062,Left,
17.30964,Left,
17.30964,Right,
17.48588,Right,
17.50816,Left,
17.75191,Right,
17.77748,Left,
17.97334,Right,
18.02304,Left,
18.21646,Right,
18.26693,Left,
18.46609,Right,
18.51862,Left,
18.72915,Right,
18.74578,Left,
18.97694,Right,
19.05342,Left,
19.18542,Right,
19.26055,Left,
19.42184,Right,
19.50085,Left,
19.66273,Right,
19.72152,Left,
19.88597,Right,
19.96784,Left,
20.15487,Right,
20.2174,Left,
20.35192,Right,
20.45506,Left,
20.6188,Right,
20.67391,Left,
20.83579,Right,
20.90301,Left,
21.0693,Right,
21.11579,Left,
21.29958,Right,
21.36156,Left,
21.5199,Right,
21.58534,Left,
21.77354,Right,
21.86765,Left,
22.01506,Right,
22.04258,Left,
22.26834,Right,
22.30105,Left,
22.44985,Right,
22.54812,Left,
22.71628,Right,
22.77896,Left,

time,foot
0.4946802,Right,
1.118517,Left,
1.311721,Right,
1.509048,Left,
1.650673,Right,
1.743405,Left,
2.421864,Left,
2.534062,Right,
2.686216,Left,
2.816295,Right,
2.932829,Left,
3.100701,Right,
3.232738,Left,
10.50482,Right,
10.86105,Left,
11.10588,Right,
15.32735,Right,
18.98078,Left,
19.2953,Right,
19.50954,Left,
19.62308,Right,
19.717,Left,
19.85093,Right,
19.93093,Left,
20.06279,Right,
20.16742,Left,
20.29206,Right,
20.36428,Left,
20.49937,Right,
20.56894,Left,
20.71433,Right,
20.7791,Left,
20.94373,Right,
20.98485,Left,
21.12979,Right,
21.20037,Left,
21.33343,Right,
21.3939,Left,
21.54502,Right,
21.59879,Left,
21.75857,Right,
21.84516,Left,
41.22921,Left,
41.27555,Right,
41.37961,Left,
41.48169,Right,
41.54763,Left,
41.64108,Right,
41.69188,Left,
41.79811,Right,
41.87007,Left,
41.95827,Right,
41.98817,Left,
42.13442,Right,
42.22202,Left,
42.3522,Right,
42.40155,Left,
42.51824,Right,
42.5931,Left,
42.70805,Right,
42.75925,Left,
42.89875,Right,
42.95047,Left,
43.09601,Right,
43.13918,Left,
43.31767,Right,
43.36794,Left,
43.5303,Right,
43.57861,Left,
43.72295,Right,
43.78544,Left,
43.9399,Right,
43.96188,Left,
44.13386,Right,
44.20102,Left,
44.39788,Left,
44.39788,Right,
44.55922,Right,
44.61562,Left,
44.7282,Right,
44.82452,Left,
44.93909,Right,
45.02014,Left,
45.15909,Right,
45.23503,Left,
45.38623,Right,
45.43246,Left,
45.56308,Right,
45.65538,Left,
45.78965,Right,
45.85625,Left,
45.98329,Right,
46.08061,Left,
46.22111,Right,
46.29662,Left,
46.45541,Right,
46.51463,Left,
46.7042,Right,
46.72873,Left,
46.88943,Right,
46.91123,Left,
47.2119,Right,
47.25073,Left,
47.44064,Right,
47.51132,Left,
47.73851,Right,
47.77956,Left,
48.02106,Right,
48.15115,Left,
48.42963,Right,
48.67148,Left,
48.999,Right,
49.30394,Left,
49.6056,Right,
50.11279,Left,
50.40726,Right,
50.79922,Left,

time,foot
0.09469846,Left,
0.4024138,Right,
3.249694,Right,
3.709042,Left,
4.55372,Right,
5.215982,Left,
5.510638,Right,
5.901517,Left,
6.235596,Right,
6.578485,Left,
6.856815,Right,
7.081785,Left,
7.340506,Right,
7.582732,Left,
7.779882,Right,
7.919376,Left,
8.079728,Right,
8.174925,Left,
8.471,Right,
8.556568,Left,
8.791725,Right,
8.831701,Left,
9.016315,Right,
9.075764,Left,
9.252925,Right,
9.328508,Left,
9.465449,Right,
9.545369,Left,
9.6807,Right,
9.721006,Left,
9.869596,Right,
9.908566,Left,
10.09013,Right,
10.15383,Left,
10.29223,Right,
10.37111,Left,
10.55444,Right,
10.59441,Left,
10.74538,Right,
10.78263,Left,
10.98531,Right,
11.05776,Left,
11.15144,Right,
11.25336,Left,
11.43359,Left,
11.43359,Right,
11.64976,Right,
11.68502,Left,
11.88247,Right,
11.95229,Left,
12.1306,Right,
12.19596,Left,
12.39966,Right,
12.50073,Left,
12.85617,Left,
12.85617,Right,
13.10615,Right,
13.29321,Left,
13.60795,Right,
13.76413,Left,
14.05406,Right,
14.24815,Left,
14.63168,Right,
15.05482,Left,
15.49698,Right,
15.96723,Left,
16.42729,Right,
16.91847,Left,
17.39381,Right,
18.13343,Left,
18.79864,Right,
19.29836,Left,
19.78514,Right,
20.25998,Left,
20.7058,Right,
21.20749,Left,
21.71866,Right,
22.12563,Left,
22.58257,Right,
23.11415,Left,
23.55161,Right,
24.09529,Left,
24.48588,Right,
24.98258,Left,
25.47023,Right,
26.05117,Left,
26.5327,Right,
27.05519,Left,
27.55867,Right,
28.08838,Left,
28.55322,Right,
29.08291,Left,
29.48335,Right,
30.01708,Left,
30.61492,Right,
30.99756,Left,
